bond_id,cusip,match_method,match_score,n_candidates,n_name_matches,finra_issuer_name,isin,nport_balance,nport_pctVal,Name,Par Value,par_ratio_nport_over_ishares
2566,037833EE6,coupon_maturity_name,1.0,1,1,APPLE INC,US037833EE62,7545000.0,0.018030119541,APPLE INC,8924000,0.8454728821156432
2567,931142CM3,coupon_maturity_name,1.0,1,1,WALMART INC,US931142CM31,7077000.0,0.026508466755,WALMART INC,5648000,1.2530099150141643
2568,110122DR6,coupon_maturity_name,1.0,1,1,BRISTOL-MYERS SQUIBB CO,US110122DR63,9535000.0,0.022427203393,BRISTOL-MYERS SQUIBB CO,9053000,1.053242019220148
2569,023608AJ1,coupon_maturity_name,1.0,1,1,AMEREN CORP,US023608AJ15,6627000.0,0.02110414004,AMEREN CORPORATION,6625000,1.000301886792453
2570,037833DP2,coupon_maturity_name,1.0,1,1,APPLE INC,US037833DP29,8235000.0,0.02607029042,APPLE INC,6600000,1.2477272727272728
2571,12513GBJ7,coupon_maturity_name,1.0,1,1,CDW LLC/CDW FINANCE,US12513GBJ76,7217000.0,0.02210147165,CDW LLC,6827000,1.0571261168888237
2572,58933YBJ3,coupon_maturity_name,1.0,1,1,MERCK & CO INC,US58933YBJ38,6768000.0,0.022623540309,MERCK & CO INC,6256000,1.081841432225064
2573,78081BAL7,coupon_maturity_name,1.0,1,1,ROYALTY PHARMA PLC,US78081BAL71,7491000.0,0.019476626786,ROYALTY PHARMA PLC,8092000,0.925729115175482
2574,595620AU9,coupon_maturity_name,1.0,1,1,MIDAMERICAN ENERGY CO,US595620AU94,7236000.0,0.019714484097,MIDAMERICAN ENERGY COMPANY,7922000,0.9134057056298914
2575,801060AJ3,coupon_maturity_name,1.0,1,1,SANOFI SA,US801060AJ31,5146000.0,0.016953844687,SANOFI SA MTN,6361000,0.8089922968086779
2576,532457CT3,coupon_maturity_name,1.0,1,1,ELI LILLY & CO,US532457CT39,7180000.0,0.022314429449,ELI LILLY AND COMPANY,6800000,1.0558823529411765
2577,26875PBA8,coupon_maturity_name,1.0,1,1,EOG RESOURCES INC,US26875PBA84,5576000.0,0.019190197843,EOG RESOURCES INC,6268000,0.8895979578813018
2578,472140AD4,coupon_maturity_size,0.25,1,0,JBS NV/USA FOODS/FOOD CO,US472140AD49,7113000.0,0.023828946886,JBS NV,6330000,1.123696682464455
2579,12189LBN0,coupon_maturity_name,0.6,2,1,BURLINGTN NORTH SANTA FE,US12189LBN01,6597000.0,0.021610713771,BURLINGTON NORTHERN SANTA FE LLC,6430000,1.0259720062208397
2580,74340XCH2,coupon_maturity_name,1.0,1,1,PROLOGIS LP,US74340XCH26,4574000.0,0.015519188075,PROLOGIS LP,6239000,0.7331303093444462
2581,91324PDV1,coupon_maturity_name,1.0,1,1,UNITEDHEALTH GROUP INC,US91324PDV13,7569000.0,0.01810818429,UNITEDHEALTH GROUP INC,8808000,0.8593324250681199
2582,824348BJ4,coupon_maturity_name,1.0,1,1,SHERWIN-WILLIAMS CO,US824348BJ44,7622000.0,0.024390732377,SHERWIN-WILLIAMS COMPANY (THE),6449000,1.1818886649092883
2583,26078JAE0,coupon_maturity_name,1.0,1,1,DUPONT DE NEMOURS INC,US26078JAE01,6349000.0,0.021063419304,DUPONT DE NEMOURS INC,6337000,1.0018936405239072
2584,29379VAW3,coupon_maturity_name,1.0,1,1,ENTERPRISE PRODUCTS OPER,US29379VAW37,5976000.0,0.018533483659,ENTERPRISE PRODUCTS OPERATING LLC,6700000,0.8919402985074627
2585,595112BS1,coupon_maturity_name,1.0,1,1,MICRON TECHNOLOGY INC,US595112BS19,6877000.0,0.020725623179,MICRON TECHNOLOGY INC,6927000,0.992781868052548
2586,097023CN3,coupon_maturity_name,1.0,1,1,BOEING CO,US097023CN34,7308000.0,0.023128137592,BOEING CO,6510000,1.1225806451612903
2587,29379VCA9,coupon_maturity_name,1.0,1,1,ENTERPRISE PRODUCTS OPER,US29379VCA98,8190000.0,0.018265245502,ENTERPRISE PRODUCTS OPERATING LLC,9448000,0.8668501270110076
2588,91324PDY5,coupon_maturity_name,1.0,1,1,UNITEDHEALTH GROUP INC,US91324PDY51,6028000.0,0.01493438188,UNITEDHEALTH GROUP INC,8496000,0.7095103578154426
2589,58013MEZ3,coupon_maturity_name,0.5,1,1,MCDONALD'S CORP,US58013MEZ32,5806000.0,0.019098204578,MCDONALDS CORPORATION MTN,6367000,0.9118894298727815
2590,76720AAG1,coupon_maturity_name,0.6666666666666666,1,1,RIO TINTO FIN USA PLC,US76720AAG13,7100000.0,0.020347325741,RIO TINTO FINANCE (USA) PLC,7234000,0.9814763616256567
2591,036752BB8,coupon_maturity_name,1.0,1,1,ELEVANCE HEALTH INC,US036752BB83,5483000.0,0.018497404575,ELEVANCE HEALTH INC,6067000,0.9037415526619417
2592,125523DA5,coupon_maturity_name,1.0,1,1,CIGNA GROUP/THE,US125523DA57,5539000.0,0.018872957031,CIGNA GROUP,6272000,0.8831313775510204
2593,969457CA6,coupon_maturity_name,1.0,1,1,WILLIAMS COMPANIES INC,US969457CA67,6493000.0,0.019952200487,WILLIAMS COMPANIES INC,6816000,0.9526115023474179
2594,883556CM2,coupon_maturity_name,1.0,1,1,THERMO FISHER SCIENTIFIC,US883556CM25,9074000.0,0.022192324152,THERMO FISHER SCIENTIFIC INC,8585000,1.0569598136284217
2595,278865BN9,coupon_maturity_name,1.0,1,1,ECOLAB INC,US278865BN99,6505000.0,0.013317070987,ECOLAB INC,10464000,0.6216551987767585
2596,166756BF2,coupon_maturity_name,1.0,1,1,CHEVRON USA INC,US166756BF23,6180000.0,0.020993182821,CHEVRON USA INC,6112000,1.0111256544502618
2597,458140AY6,coupon_maturity_name,1.0,1,1,INTEL CORP,US458140AY68,7988000.0,0.020675778694,INTEL CORPORATION,8294000,0.9631058596575838
2598,032095AR2,coupon_maturity_name,1.0,2,1,AMPHENOL CORP,US032095AR24,5840000.0,0.019598462632,AMPHENOL CORPORATION,6260000,0.9329073482428115
2599,595017BL7,coupon_maturity_name,1.0,1,1,MICROCHIP TECHNOLOGY INC,US595017BL79,5307000.0,0.017978242971,MICROCHIP TECHNOLOGY INCORPORATED,6027000,0.880537580886013
2600,037833AT7,coupon_maturity_name,1.0,1,1,APPLE INC,US037833AT77,6060000.0,0.018158796268,APPLE INC,7058000,0.8586001700198357
2601,149123CH2,coupon_maturity_name,1.0,1,1,CATERPILLAR INC,US149123CH22,9597000.0,0.030239068038,CATERPILLAR INC,6549000,1.4654145671094823
2602,254687FR2,coupon_maturity_name,1.0,1,1,WALT DISNEY COMPANY/THE,US254687FR23,5555000.0,0.017472261463,WALT DISNEY CO,6595000,0.8423047763457164
2603,12189LAU5,coupon_maturity_name,0.6,1,1,BURLINGTN NORTH SANTA FE,US12189LAU52,6763000.0,0.020010112136,BURLINGTON NORTHERN SANTA FE LLC,7024000,0.9628416856492027
2604,58933YBB0,coupon_maturity_name,1.0,1,1,MERCK & CO INC,US58933YBB02,8038000.0,0.015757060864,MERCK & CO INC,10881000,0.7387188677511258
2605,89157XAD3,coupon_maturity_name,1.0,1,1,TOTALENERGIES CAPITAL SA,US89157XAD30,4773000.0,0.015904205015,TOTALENERGIES CAPITAL SA,6174000,0.7730806608357629
2606,58013MFH2,coupon_maturity_name,0.5,1,1,MCDONALD'S CORP,US58013MFH25,8062000.0,0.022664943992,MCDONALDS CORPORATION MTN,7416000,1.0871089536138079
2607,00440KAB9,coupon_maturity_name,1.0,1,1,ACCENTURE CAPITAL INC,US00440KAB98,5626000.0,0.018677334523,ACCENTURE CAPITAL INC,6178000,0.9106506960181289
2608,26441CBH7,coupon_maturity_name,1.0,1,1,DUKE ENERGY CORP,US26441CBH79,5797000.0,0.01795622634,DUKE ENERGY CORP,6677000,0.8682042833607908
2609,718172DT3,coupon_maturity_name,0.5,1,1,PHILIP MORRIS INTL INC,US718172DT37,6042000.0,0.020142718524,PHILIP MORRIS INTERNATIONAL INC,6168000,0.9795719844357976
2610,29250NBF1,coupon_maturity_name,1.0,1,1,ENBRIDGE INC,US29250NBF15,7671000.0,0.022027219818,ENBRIDGE INC,7160000,1.071368715083799
2611,031162DF4,coupon_maturity_name,1.0,1,1,AMGEN INC,US031162DF41,6921000.0,0.018212511791,AMGEN INC,7911000,0.8748577929465301
2612,80282KBM7,coupon_maturity_name,1.0,1,1,SANTANDER HOLDINGS USA,US80282KBM71,9229000.0,0.031303400764,SANTANDER HOLDINGS USA INC,5970000,1.5458961474036852
2613,17275RBX9,coupon_maturity_name,1.0,1,1,CISCO SYSTEMS INC,US17275RBX98,7231000.0,0.024586396923,CISCO SYSTEMS INC,5993000,1.2065743367261805
2614,438127AC6,coupon_maturity_name,1.0,1,1,HONDA MOTOR CO LTD,US438127AC63,5413000.0,0.016376404846,HONDA MOTOR CO LTD,6787000,0.797554147635185
2615,66989HAW8,coupon_maturity_name,1.0,1,1,NOVARTIS CAPITAL CORP,US66989HAW88,5344000.0,0.015801654988,NOVARTIS CAPITAL CORP,7088000,0.7539503386004515
2616,260543DN0,coupon_maturity_name,1.0,1,1,DOW CHEMICAL CO/THE,US260543DN04,7758000.0,0.025787256566,DOW CHEMICAL CO,6231000,1.2450649975926817
2617,502431AU3,coupon_maturity_name,1.0,2,1,L3HARRIS TECH INC,US502431AU32,4769000.0,0.016305746541,L3HARRIS TECHNOLOGIES INC,6046000,0.7887859741978167
2618,68233JCM4,coupon_maturity_name,0.75,2,1,ONCOR ELECTRIC DELIVERY,US68233JCM45,6548000.0,0.019484600237,ONCOR ELECTRIC DELIVERY COMPANY LL,6971000,0.9393200401664037
2619,260543CR2,coupon_maturity_name,1.0,1,1,DOW CHEMICAL CO/THE,US260543CR27,8480000.0,0.025364917337,DOW CHEMICAL CO,6944000,1.2211981566820276
2620,037833EZ9,coupon_maturity_name,1.0,1,1,APPLE INC,US037833EZ91,6596000.0,0.022202421319,APPLE INC,6113000,1.079011941763455
2621,12527GAL7,coupon_maturity_name,1.0,1,1,CF INDUSTRIES INC,US12527GAL77,4959000.0,0.016615704,CF INDUSTRIES INC,6175000,0.803076923076923
2622,11135FCF6,coupon_maturity_name,1.0,1,1,BROADCOM INC,US11135FCF62,7944000.0,0.027117692082,BROADCOM INC,5979000,1.3286502759658805
2623,87612EBR6,coupon_maturity_name,1.0,1,1,TARGET CORP,US87612EBR62,6924000.0,0.020522661347,TARGET CORPORATION,7076000,0.9785189372526851
2624,084659AF8,coupon_maturity_name,1.0,2,1,BERKSHIRE HATHAWAY ENERG,US084659AF84,4160000.0,0.01200501281,BERKSHIRE HATHAWAY ENERGY CO,7165000,0.5806001395673412
2625,69120VAZ4,coupon_maturity_name,1.0,1,1,BLUE OWL CREDIT INCOME,US69120VAZ40,6311000.0,0.021243192249,BLUE OWL CREDIT INCOME CORP,5981000,1.0551747199464971
2626,12572QAK1,coupon_maturity_name,1.0,1,1,CME GROUP INC,US12572QAK13,8118000.0,0.024640045192,CME GROUP INC,6731000,1.2060615064626357
2627,532457DD7,coupon_maturity_name,1.0,1,1,ELI LILLY & CO,US532457DD77,8167000.0,0.027320163059,ELI LILLY AND COMPANY,6117000,1.3351316004577407
2628,191216DQ0,coupon_maturity_name,1.0,1,1,COCA-COLA CO/THE,US191216DQ04,7033000.0,0.017972301873,COCA-COLA CO,8120000,0.8661330049261083
2629,931142EV1,coupon_maturity_name,1.0,1,1,WALMART INC,US931142EV12,11970000.0,0.024953802103,WALMART INC,10075000,1.1880893300248139
2630,29444UBS4,coupon_maturity_name,1.0,1,1,EQUINIX INC,US29444UBS42,8976000.0,0.027050711447,EQUINIX INC,6811000,1.3178681544560271
2631,49456BAT8,coupon_maturity_name,1.0,1,1,KINDER MORGAN INC,US49456BAT89,8238000.0,0.019544390459,KINDER MORGAN INC,8728000,0.943858845096242
2632,92556VAE6,coupon_maturity_name,1.0,1,1,VIATRIS INC,US92556VAE65,7843000.0,0.020555115039,VIATRIS INC,7843000,1.0
2633,136385BE0,coupon_maturity_name,0.5,1,1,CANADIAN NATL RESOURCES,US136385BE00,4936000.0,0.01680648709,CANADIAN NATURAL RESOURCES LTD,6047000,0.8162725318339673
2634,969457CR9,coupon_maturity_name,1.0,1,1,WILLIAMS COMPANIES INC,US969457CR92,7794000.0,0.026118209291,WILLIAMS COMPANIES INC,6124000,1.2726975832789027
2635,49456BAQ4,coupon_maturity_name,1.0,1,1,KINDER MORGAN INC,US49456BAQ41,6821000.0,0.0209816468,KINDER MORGAN INC,6713000,1.0160881870996574
2636,855244AS8,coupon_maturity_name,1.0,1,1,STARBUCKS CORP,US855244AS84,3148000.0,0.008806763669,STARBUCKS CORPORATION,7439000,0.42317515795133753
2637,035240AT7,coupon_maturity_name,1.0,1,1,ANHEUSER-BUSCH INBEV WOR,US035240AT78,6948000.0,0.020893226749,ANHEUSER-BUSCH INBEV WORLDWIDE INC,6908000,1.005790387955993
2638,80281LAU9,coupon_maturity_name,1.0,1,1,SANTANDER UK GROUP HLDGS,US80281LAU98,3872000.0,0.013006825106,SANTANDER UK GROUP HOLDINGS PLC,5979000,0.6475999330991805
2639,04010LBH5,coupon_maturity_name,1.0,1,1,ARES CAPITAL CORP,US04010LBH50,4725000.0,0.015770875086,ARES CAPITAL CORPORATION,6012000,0.7859281437125748
2640,879360AE5,coupon_maturity_name,0.6666666666666666,1,1,TELEDYNE TECHNOLOGIES IN,US879360AE54,5723000.0,0.017606883248,TELEDYNE TECHNOLOGIES INCORPORATED,6613000,0.8654166036594586
2641,046353AU2,coupon_maturity_name,1.0,1,1,ASTRAZENECA PLC,US046353AU26,7146000.0,0.020650327554,ASTRAZENECA PLC,7104000,1.005912162162162
2642,775109CJ8,coupon_maturity_name,0.6666666666666666,1,1,ROGERS COMMUNICATIONS IN,US775109CJ87,5913000.0,0.016905184378,ROGERS COMMUNICATIONS INC,7167000,0.8250313938886563
2643,37940XAR3,coupon_maturity_name,1.0,1,1,GLOBAL PAYMENTS INC,US37940XAR35,6299000.0,0.020119146629,GLOBAL PAYMENTS INC,6380000,0.9873040752351098
2644,37045VAH3,coupon_maturity_name,1.0,1,1,GENERAL MOTORS CO,US37045VAH33,5342000.0,0.017432538385,GENERAL MOTORS CO,6225000,0.858152610441767
2645,31620MBY1,coupon_maturity_name,0.6,1,1,FIDELITY NATL INFO SERV,US31620MBY12,5991000.0,0.0201674658,FIDELITY NATIONAL INFORMATION SERV,6075000,0.9861728395061728
2646,341081GE1,coupon_maturity_name,1.0,1,1,FLORIDA POWER & LIGHT CO,US341081GE16,10190000.0,0.021440544217,FLORIDA POWER & LIGHT CO,9898000,1.029500909274601
2647,377372AP2,coupon_maturity_name,1.0,2,1,GLAXOSMITHKLINE CAP INC,US377372AP29,7298000.0,0.024588704302,GLAXOSMITHKLINE CAPITAL INC,5988000,1.2187708750835002
2648,00914AAK8,coupon_maturity_name,1.0,1,1,SUMISHO AIR LEASE CORP,US00914AAK88,6982000.0,0.021685420062,SUMISHO AIR LEASE CORP,6509000,1.0726686126901215
2649,713448FG8,coupon_maturity_name,1.0,1,1,PEPSICO INC,US713448FG88,7513000.0,0.015648541972,PEPSICO INC,9949000,0.7551512714845713
2650,478160CT9,coupon_maturity_name,1.0,1,1,JOHNSON & JOHNSON,US478160CT90,9820000.0,0.017912626853,JOHNSON & JOHNSON,11387000,0.8623869324668482
2651,775109BB6,coupon_maturity_name,0.6666666666666666,1,1,ROGERS COMMUNICATIONS IN,US775109BB60,4976000.0,0.01486964362,ROGERS COMMUNICATIONS INC,6821000,0.7295118017885941
2652,958667AA5,coupon_maturity_name,1.0,1,1,WESTERN MIDSTREAM OPERAT,US958667AA50,6736000.0,0.019744771701,WESTERN MIDSTREAM OPERATING LP,6921000,0.9732697587053893
2653,370334CL6,coupon_maturity_name,1.0,1,1,GENERAL MILLS INC,US370334CL64,4894000.0,0.015376051786,GENERAL MILLS INC,6391000,0.765764356125802
2654,65339KCV0,coupon_maturity_name,0.75,2,1,NEXTERA ENERGY CAPITAL,US65339KCV08,6806000.0,0.021612184524,NEXTERA ENERGY CAPITAL HOLDINGS IN,6416000,1.060785536159601
2655,60687YCM9,coupon_maturity_name,1.0,1,1,MIZUHO FINANCIAL GROUP,US60687YCM93,4071000.0,0.01419056596,MIZUHO FINANCIAL GROUP INC,5750000,0.708
2656,65339KDJ6,coupon_maturity_name,0.75,1,1,NEXTERA ENERGY CAPITAL,US65339KDJ60,9907000.0,0.033770279125,NEXTERA ENERGY CAPITAL HOLDINGS IN,5844000,1.695242984257358
2657,96949LAE5,coupon_maturity_name,1.0,1,1,WILLIAMS COMPANIES INC,US96949LAE56,5811000.0,0.016954586627,WILLIAMS COMPANIES INC,6969000,0.8338355574687903
2658,65339KDL1,coupon_maturity_name,0.75,1,1,NEXTERA ENERGY CAPITAL,US65339KDL17,6060000.0,0.020739708062,NEXTERA ENERGY CAPITAL HOLDINGS IN,5864000,1.0334242837653478
2659,828807DK0,coupon_maturity_name,1.0,1,1,SIMON PROPERTY GROUP LP,US828807DK02,5803000.0,0.018108891714,SIMON PROPERTY GROUP LP,6476000,0.8960778258184064
2660,08576BAB8,coupon_maturity_name,1.0,1,1,BERRY GLOBAL INC,US08576BAB80,5793000.0,0.020236782017,BERRY GLOBAL INC,5766000,1.0046826222684704
2661,882508CB8,coupon_maturity_name,1.0,1,1,TEXAS INSTRUMENTS INC,US882508CB86,8460000.0,0.028942364205,TEXAS INSTRUMENTS INC,5867000,1.4419635247997273
2662,539439AN9,coupon_maturity_name,1.0,1,1,LLOYDS BANKING GROUP PLC,US539439AN92,4409000.0,0.013777536125,LLOYDS BANKING GROUP PLC,6496000,0.6787253694581281
2663,03769MAG1,coupon_maturity_name,1.0,1,1,APOLLO GLOBAL MANAGEMENT,US03769MAG15,6690000.0,0.022677595727,APOLLO GLOBAL MANAGEMENT INC,5906000,1.1327463596342702
2664,808513CA1,coupon_maturity_name,1.0,1,1,CHARLES SCHWAB CORP,US808513CA10,5287000.0,0.016106748787,CHARLES SCHWAB CORPORATION (THE),6544000,0.8079156479217604
2665,842400JG9,coupon_maturity_name,1.0,1,1,SOUTHERN CAL EDISON,US842400JG95,8164000.0,0.027375419846,SOUTHERN CALIFORNIA EDISON COMPANY,5899000,1.383963383624343
2666,03831WAD0,coupon_maturity_name,1.0,1,1,APPLOVIN CORP,US03831WAD02,4780000.0,0.0161992043,APPLOVIN CORP,5982000,0.7990638582413908
2667,25243YBE8,coupon_maturity_name,1.0,1,1,DIAGEO CAPITAL PLC,US25243YBE86,6763000.0,0.019650815619,DIAGEO CAPITAL PLC,6901000,0.9800028981307057
2668,74432QAQ8,coupon_maturity_name,1.0,1,1,PRUDENTIAL FINANCIAL INC,US74432QAQ82,7124000.0,0.024833267214,PRUDENTIAL FINANCIAL INC MTN,5822000,1.2236344898660254
2669,25468PDB9,coupon_maturity_name,1.0,1,1,TWDC ENTERPRISES 18 CORP,US25468PDB94,6744000.0,0.018784737936,TWDC ENTERPRISES 18 CORP MTN,7326000,0.9205569205569205
2670,031162DY3,coupon_maturity_name,1.0,1,1,AMGEN INC,US031162DY30,7209000.0,0.023547537297,AMGEN INC,6187000,1.1651850654598352
2671,478160CW2,coupon_maturity_name,1.0,1,1,JOHNSON & JOHNSON,US478160CW20,9238000.0,0.031942748598,JOHNSON & JOHNSON,5829000,1.5848344484474182
2672,718172EG0,coupon_maturity_name,0.5,1,1,PHILIP MORRIS INTL INC,US718172EG07,9034000.0,0.029747168222,PHILIP MORRIS INTERNATIONAL INC,6107000,1.479286065171115
2673,20030NCK5,coupon_maturity_name,1.0,2,1,COMCAST CORP,US20030NCK54,7036000.0,0.017490476761,COMCAST CORPORATION,8431000,0.8345392005693275
2674,361841AT6,coupon_maturity_name,0.6666666666666666,1,1,GLP CAPITAL LP / FIN II,US361841AT63,6777000.0,0.022695031715,GLP CAPITAL LP,5954000,1.1382264024185422
2675,11120VAJ2,coupon_maturity_name,1.0,1,1,BRIXMOR OPERATING PART,US11120VAJ26,6132000.0,0.020038431819,BRIXMOR OPERATING PARTNERSHIP LP,6142000,0.9983718658417453
2676,02344AAK4,coupon_maturity_name,0.6,1,1,AMCOR FLEXIBLES NORTH AM,US02344AAK43,5461000.0,0.017975450008,AMCOR FLEXIBLES NORTH AMERICA INC,6016000,0.9077460106382979
2677,744448CZ2,coupon_maturity_name,0.75,1,1,PUBLIC SERVICE COLORADO,US744448CZ26,5583000.0,0.019053656285,PUBLIC SERVICE COMPANY OF COLORADO,5874000,0.9504596527068437
2678,210385AR1,coupon_maturity_name,0.4,1,1,CONSTELLATION EN GEN LLC,US210385AR17,5374000.0,0.017567012636,CONSTELLATION ENERGY GENERATION LL,6276000,0.8562778840025494
2679,00817YAF5,coupon_maturity_name,1.0,1,1,AETNA INC,US00817YAF51,4584000.0,0.016781592749,AETNA INC,5474000,0.8374132261600292
2680,303901BR2,coupon_maturity_name,1.0,1,1,FAIRFAX FINL HLDGS LTD,US303901BR22,5076000.0,0.017661548383,FAIRFAX FINANCIAL HOLDINGS LTD,5876000,0.863852961198094
2681,294429AT2,coupon_maturity_name,1.0,1,1,EQUIFAX INC,US294429AT25,6927000.0,0.020515772451,EQUIFAX INC,6727000,1.029730935037907
2682,29379VCB7,coupon_maturity_name,1.0,1,1,ENTERPRISE PRODUCTS OPER,US29379VCB71,7775000.0,0.017507214289,ENTERPRISE PRODUCTS OPERATING LLC,8919000,0.8717344993833389
2683,68389XAW5,coupon_maturity_name,1.0,1,1,ORACLE CORP,US68389XAW56,7646000.0,0.019574629007,ORACLE CORPORATION,8460000,0.9037825059101655
2684,717081FB4,coupon_maturity_name,1.0,1,1,PFIZER INC,US717081FB45,10533000.0,0.030945890149,PFIZER INC,6762000,1.5576752440106478
2685,65339KBM1,coupon_maturity_name,0.75,1,1,NEXTERA ENERGY CAPITAL,US65339KBM18,8875000.0,0.028217089343,NEXTERA ENERGY CAPITAL HOLDINGS IN,6237000,1.4229597562930896
2686,299808AH8,coupon_maturity_name,0.6666666666666666,1,1,EVEREST REINSURANCE HLDG,US299808AH86,7213000.0,0.016469189006,EVEREST REINSURANCE HOLDINGS INC,8903000,0.8101763450522296
2687,052769AH9,coupon_maturity_name,1.0,1,1,AUTODESK INC,US052769AH94,6632000.0,0.019623326988,AUTODESK INC,6757000,0.9815006659760248
2688,907818FW3,coupon_maturity_name,1.0,1,1,UNION PACIFIC CORP,US907818FW39,5692000.0,0.012140415519,UNION PACIFIC CORPORATION,9452000,0.6022005924672027
2689,693475BS3,coupon_maturity_name,1.0,1,1,PNC FINANCIAL SERVICES,US693475BS39,6196000.0,0.021890163297,PNC FINANCIAL SERVICES GROUP INC (,5533000,1.1198264955720225
2690,11135FCZ2,coupon_maturity_name,1.0,2,1,BROADCOM INC,US11135FCZ27,7661000.0,0.025418443959,BROADCOM INC,6033000,1.2698491629371789
2691,49177JAS1,coupon_maturity_name,1.0,1,1,KENVUE INC,US49177JAS15,7101000.0,0.02406931985,KENVUE INC,5859000,1.2119815668202765
2692,444859BE1,coupon_maturity_name,1.0,1,1,HUMANA INC,US444859BE13,5376000.0,0.01562600195,HUMANA INC,6824000,0.7878077373974208
2693,67077MBB3,coupon_maturity_name,1.0,1,1,NUTRIEN LTD,US67077MBB37,5473000.0,0.018255105325,NUTRIEN LTD,5983000,0.9147584823667056
2694,00108WAU4,coupon_maturity_name,1.0,1,1,AEP TEXAS INC,US00108WAU45,4549000.0,0.014925921032,AEP TEXAS INC,6093000,0.7465944526505827
2695,03027XBG4,coupon_maturity_name,1.0,1,1,AMERICAN TOWER CORP,US03027XBG43,9769000.0,0.029163466931,AMERICAN TOWER CORPORATION,6606000,1.4788071450196791
2696,06051GJN0,coupon_maturity_name,1.0,1,1,BANK OF AMERICA CORP,US06051GJN07,6032000.0,0.014379095562,BANK OF AMERICA CORP,8388000,0.7191225560324273
2697,58013MFR0,coupon_maturity_name,0.5,1,1,MCDONALD'S CORP,US58013MFR07,5711000.0,0.015309165434,MCDONALDS CORPORATION MTN,7435000,0.768123739071957
2698,94106LBS7,coupon_maturity_name,1.0,2,1,WASTE MANAGEMENT INC,US94106LBS79,8893000.0,0.029157272834,WASTE MANAGEMENT INC,5960000,1.4921140939597315
2699,21688ABH4,coupon_maturity_name,0.5,1,1,COOPERAT RABOBANK UA/NY,US21688ABH41,2789000.0,0.009401407617,COOPERATIEVE RABOBANK UA (NEW YORK MTN,5786000,0.48202557898375387
2700,57636QAU8,coupon_maturity_name,1.0,1,1,MASTERCARD INC,US57636QAU85,9857000.0,0.02929523807,MASTERCARD INC,6630000,1.4867269984917044
2701,009066AE1,coupon_maturity_name,1.0,1,1,AIRBNB INC,US009066AE14,6170000.0,0.020709962182,AIRBNB INC,5845000,1.0556030795551754
2702,032095AL5,coupon_maturity_name,1.0,1,1,AMPHENOL CORP,US032095AL53,8444000.0,0.025080773142,AMPHENOL CORPORATION,6558000,1.2875876791704788
2703,126408HK2,coupon_maturity_name,1.0,1,1,CSX CORP,US126408HK26,6879000.0,0.019078554454,CSX CORP,7118000,0.9664231525709469
2704,713448EU8,coupon_maturity_name,1.0,1,1,PEPSICO INC,US713448EU81,6680000.0,0.016672469984,PEPSICO INC,7939000,0.8414157954402318
2705,7591EPAV2,coupon_maturity_name,1.0,1,1,REGIONS FINANCIAL CORP,US7591EPAV24,4734000.0,0.01603537594,REGIONS FINANCIAL CORP,5734000,0.8256016742239275
2706,29250NAZ8,coupon_maturity_name,1.0,1,1,ENBRIDGE INC,US29250NAZ87,6401000.0,0.020492061011,ENBRIDGE INC,6098000,1.0496884224335847
2707,760759BC3,coupon_maturity_name,1.0,1,1,REPUBLIC SERVICES INC,US760759BC31,5350000.0,0.018103420923,REPUBLIC SERVICES INC,5775000,0.9264069264069265
2708,25243YBB4,coupon_maturity_name,1.0,1,1,DIAGEO CAPITAL PLC,US25243YBB48,6932000.0,0.021715360921,DIAGEO CAPITAL PLC,6220000,1.1144694533762058
2709,12189LBD2,coupon_maturity_name,0.6,1,1,BURLINGTN NORTH SANTA FE,US12189LBD29,6891000.0,0.018733182323,BURLINGTON NORTHERN SANTA FE LLC,7385000,0.9331076506431957
2710,404119DH9,coupon_maturity_name,1.0,1,1,HCA INC,US404119DH91,6823000.0,0.021521394541,HCA INC,6298000,1.0833597967608766
2711,50249AAD5,coupon_maturity_name,1.0,1,1,LYB INT FINANCE III,US50249AAD54,9219000.0,0.022587693239,LYB INTERNATIONAL FINANCE III LLC,8038000,1.1469270962926101
2712,606822CR3,coupon_maturity_name,1.0,1,1,MITSUBISHI UFJ FIN GRP,US606822CR31,4678000.0,0.016136541371,MITSUBISHI UFJ FINANCIAL GROUP INC,5625000,0.8316444444444444
2713,86765BAQ2,coupon_maturity_name,1.0,1,1,ENERGY TRANSFER LP,US86765BAQ23,7988000.0,0.024440712847,ENERGY TRANSFER LP,6504000,1.2281672816728166
2714,260543DD2,coupon_maturity_name,1.0,1,1,DOW CHEMICAL CO/THE,US260543DD22,8240000.0,0.018425330012,DOW CHEMICAL CO,8811000,0.9351946430598116
2715,04010LBM4,coupon_maturity_name,1.0,1,1,ARES CAPITAL CORP,US04010LBM46,6553000.0,0.021498900989,ARES CAPITAL CORPORATION,5900000,1.110677966101695
2716,63111XAL5,coupon_maturity_name,1.0,1,1,NASDAQ INC,US63111XAL55,6754000.0,0.02332713669,NASDAQ INC,5902000,1.1443578447983733
2717,74949LAD4,coupon_maturity_name,1.0,1,1,RELX CAPITAL INC,US74949LAD47,7896000.0,0.024968684864,RELX CAPITAL INC,6178000,1.2780835221754614
